pic_name,class_mi,run.thisRepN,run.thisTrialN,run.thisN,run.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,pre_block.started,text_pre_block.started,key_resp_start.started,pre_block.stopped,key_resp_start.keys,key_resp_start.rt,key_resp_start.duration,wait_screen.started,text_2.started,wait_screen.stopped,pre_cue.started,hor_line_precue.started,ver_line_precue.started,hor_line_precue.stopped,ver_line_precue.stopped,pre_cue.stopped,MI.started,image_mi.started,polygon.started,polygon_2.started,polygon_3.started,polygon_4.started,image_mi.stopped,polygon.stopped,polygon_2.stopped,polygon_3.stopped,polygon_4.stopped,MI.stopped,pause.started,text_pause.started,text_pause.stopped,pause.stopped,run_break.started,text.started,key_resp.started,run_break.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
pics/left_foot.JPG,left_foot,1,0,1,0,2,0,8,0,288.24279559997376,,,,,,,,,,,,288.227593800053,288.24279559997376,288.24279559997376,290.2615732999984,290.2615732999984,290.2291236000601,290.22916780004743,290.2615732999984,290.2615732999984,290.2615732999984,290.2615732999984,290.2615732999984,294.7660940999631,294.7660940999631,294.7660940999631,294.7660940999631,294.7660940999631,294.7521222999785,294.752174400026,294.7660940999631,297.26847110001836,297.2526520000538,,,,,,,,960971,001,2024-10-01_11h46.53.859,online_paradigm,2024.1.5,None,2024-10-01 11h47.00.834469 +0200,
pics/left_hand.JPG,left_hand,1,0,1,0,2,1,9,1,297.26847110001836,,,,,,,,,,,,297.2534192999592,297.26847110001836,297.26847110001836,299.2871583000524,299.2871583000524,299.25456280005164,299.2546274999622,299.2871583000524,299.2871583000524,299.2871583000524,299.2871583000524,299.2871583000524,303.80834580003284,303.80834580003284,303.80834580003284,303.80834580003284,303.80834580003284,303.7940932000056,303.79414430004545,303.80834580003284,306.31080340000335,306.2950201999629,,,,,,,,960971,001,2024-10-01_11h46.53.859,online_paradigm,2024.1.5,None,2024-10-01 11h47.00.834469 +0200,
pics/mental_singing.JPG,mental_singing,1,0,1,0,2,2,10,2,306.31080340000335,,,,,,,,,,,,306.2957267999882,306.31080340000335,306.31080340000335,308.32943789998535,308.32943789998535,308.29684690001886,308.2968928000191,308.32943789998535,308.32943789998535,308.32943789998535,308.32943789998535,308.32943789998535,312.8339251000434,312.8339251000434,312.8339251000434,312.8339251000434,312.8339251000434,312.81954890000634,312.81959079997614,312.8339251000434,315.3364620000357,315.32094470004085,,,,,,,,960971,001,2024-10-01_11h46.53.859,online_paradigm,2024.1.5,None,2024-10-01 11h47.00.834469 +0200,
pics/left_foot.JPG,left_foot,1,0,1,0,2,3,11,0,315.3364620000357,,,,,,,,,,,,315.3217926999787,315.3364620000357,315.3364620000357,317.35507459996734,317.35507459996734,317.32292469998356,317.32297229999676,317.35507459996734,317.35507459996734,317.35507459996734,317.35507459996734,317.35507459996734,321.85955160006415,321.85955160006415,321.85955160006415,321.85955160006415,321.85955160006415,321.8451600000262,321.845203600009,321.85955160006415,324.361984499963,324.3460767000215,,,,,,,,960971,001,2024-10-01_11h46.53.859,online_paradigm,2024.1.5,None,2024-10-01 11h47.00.834469 +0200,
pics/right_foot.JPG,right_foot,1,0,1,0,3,0,12,3,324.361984499963,,,,,,,,,,,,324.34673820005264,324.361984499963,324.361984499963,326.38062609999906,326.38062609999906,326.34822889999487,326.34825949999504,326.38062609999906,326.38062609999906,326.38062609999906,326.38062609999906,326.38062609999906,330.8852071999572,330.8852071999572,330.8852071999572,330.8852071999572,330.8852071999572,330.87116810004227,330.87121909996495,330.8852071999572,333.38763010001276,333.3714960999787,,,,,,,,960971,001,2024-10-01_11h46.53.859,online_paradigm,2024.1.5,None,2024-10-01 11h47.00.834469 +0200,
pics/mental_singing.JPG,mental_singing,1,0,1,0,3,1,13,2,333.38763010001276,,,,,,,,,,,,333.3719789000461,333.38763010001276,333.38763010001276,335.40631820005365,335.40631820005365,335.37365680001676,335.3736929000588,335.40631820005365,335.40631820005365,335.40631820005365,335.40631820005365,335.40631820005365,339.9108356999932,339.9108356999932,339.9108356999932,339.9108356999932,339.9108356999932,339.8966167999897,339.89666089997627,339.9108356999932,342.41331490001176,342.3973742000526,,,,,,,,960971,001,2024-10-01_11h46.53.859,online_paradigm,2024.1.5,None,2024-10-01 11h47.00.834469 +0200,
pics/right_foot.JPG,right_foot,1,0,1,0,3,2,14,3,342.41331490001176,,,,,,,,,,,,342.3980535999872,342.41331490001176,342.41331490001176,344.43197629996575,344.43197629996575,344.3994952000212,344.3995425000321,344.43197629996575,344.43197629996575,344.43197629996575,344.43197629996575,344.43197629996575,348.93633980001323,348.93633980001323,348.93633980001323,348.93633980001323,348.93633980001323,348.92153900000267,348.92157939996105,348.93633980001323,351.43891590007115,351.423395800055,,,,,,,,960971,001,2024-10-01_11h46.53.859,online_paradigm,2024.1.5,None,2024-10-01 11h47.00.834469 +0200,
pics/right_foot.JPG,right_foot,1,0,1,0,3,3,15,3,351.43891590007115,,,,,,,,,,,,351.42420989996754,351.43891590007115,351.43891590007115,353.4574645999819,353.4574645999819,353.4254286000505,353.42549339996185,353.4574645999819,353.4574645999819,353.4574645999819,353.4574645999819,353.4574645999819,357.9618391999975,357.9618391999975,357.9618391999975,357.9618391999975,357.9618391999975,357.9470542999916,357.9470866000047,357.9618391999975,360.4644328999566,360.4488632000284,,,,,,,,960971,001,2024-10-01_11h46.53.859,online_paradigm,2024.1.5,None,2024-10-01 11h47.00.834469 +0200,
pics/right_foot.JPG,right_foot,1,0,1,0,4,0,16,3,360.4644328999566,,,,,,,,,,,,360.44984959997237,360.4644328999566,360.4644328999566,362.48320799996145,362.48320799996145,362.45066259999294,362.45070779998787,362.48320799996145,362.48320799996145,362.48320799996145,362.48320799996145,362.48320799996145,366.98768400005065,366.98768400005065,366.98768400005065,366.98768400005065,366.98768400005065,366.97316269995645,366.9732193000382,366.98768400005065,369.49008749995846,369.4740954999579,,,,,,,,960971,001,2024-10-01_11h46.53.859,online_paradigm,2024.1.5,None,2024-10-01 11h47.00.834469 +0200,
pics/right_foot.JPG,right_foot,1,0,1,0,4,1,17,3,369.49008749995846,,,,,,,,,,,,369.474558899994,369.49008749995846,369.49008749995846,371.50879970006645,371.50879970006645,371.4763654000126,371.476406199974,371.50879970006645,371.50879970006645,371.50879970006645,371.50879970006645,371.50879970006645,376.0297597000608,376.0297597000608,376.0297597000608,376.0297597000608,376.0297597000608,376.01531719998457,376.0153508000076,376.0297597000608,378.5324155000271,378.51633640006185,,,,,,,,960971,001,2024-10-01_11h46.53.859,online_paradigm,2024.1.5,None,2024-10-01 11h47.00.834469 +0200,
pics/mental_singing.JPG,mental_singing,1,0,1,0,4,2,18,2,378.5324155000271,,,,,,,,,,,,378.51703940005973,378.5324155000271,378.5324155000271,380.55100310000125,380.55100310000125,380.5182354999706,380.51826589996926,380.55100310000125,380.55100310000125,380.55100310000125,380.55100310000125,380.55100310000125,385.05547550006304,385.05547550006304,385.05547550006304,385.05547550006304,385.05547550006304,385.0405021000188,385.040531000006,385.05547550006304,387.55810330004897,387.5423667000141,,,,,,,,960971,001,2024-10-01_11h46.53.859,online_paradigm,2024.1.5,None,2024-10-01 11h47.00.834469 +0200,
pics/left_foot.JPG,left_foot,1,0,1,0,4,3,19,0,387.55810330004897,,,,,,,,,,,,387.54306020005606,387.55810330004897,387.55810330004897,389.57677589997184,389.57677589997184,389.5440694000572,389.544109200011,389.57677589997184,389.57677589997184,389.57677589997184,389.57677589997184,389.57677589997184,394.08123190002516,394.08123190002516,394.08123190002516,394.08123190002516,394.08123190002516,394.0665476999711,394.0665806999896,394.08123190002516,396.58374619996175,396.5678383000195,,,,,,,,960971,001,2024-10-01_11h46.53.859,online_paradigm,2024.1.5,None,2024-10-01 11h47.00.834469 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.56799030001275,396.58374619996175,396.58374619996175,,,,,,,,,,,,
